x_km,y_km,temperature_c
0.0,0.0,22.74062366400589
0.20408163265306123,0.0,22.85045656751551
0.40816326530612246,0.0,22.964327311397632
0.6122448979591837,0.0,23.081036689943282
0.8163265306122449,0.0,23.199356151970612
1.0204081632653061,0.0,23.31804067460318
1.2244897959183674,0.0,23.43584180591019
1.4285714285714286,0.0,23.55152074013248
1.6326530612244898,0.0,23.66386128897224
1.836734693877551,0.0,23.77168261362522
2.0408163265306123,0.0,23.873851584865378
2.2448979591836737,0.0,23.96929464251736
2.4489795918367347,0.0,24.05700903101569
2.6530612244897958,0.0,24.136073294375294
2.857142857142857,0.0,24.205656921693322
3.0612244897959187,0.0,24.265029043159416
3.2653061224489797,0.0,24.313566086355376
3.4693877551020407,0.0,24.350758313256083
3.673469387755102,0.0,24.376215169686397
3.8775510204081636,0.0,24.38966939093807
4.081632653061225,0.0,24.390979819714918
4.285714285714286,0.0,24.380132905476973
4.4897959183673475,0.0,24.35724286753231
4.6938775510204085,0.0,24.322550517819867
4.8979591836734695,0.0,24.276420753177206
5.1020408163265305,0.0,24.219338740912352
5.3061224489795915,0.0,24.15190483558953
5.510204081632653,0.0,24.074828278942682
5.714285714285714,0.0,23.98891974855074
5.918367346938775,0.0,23.89508283410477
6.122448979591837,0.0,23.794304532496152
6.326530612244898,0.0,23.687644864273036
6.530612244897959,0.0,23.576225723977263
6.73469387755102,0.0,23.461219085255166
6.938775510204081,0.0,23.34383468826677
7.142857142857143,0.0,23.225307341716185
7.346938775510204,0.0,23.106883974797878
7.551020408163265,0.0,22.989810575589615
7.755102040816327,0.0,22.87531915208045
7.959183673469388,0.0,22.764614850297946
8.16326530612245,0.0,22.658863361098117
8.36734693877551,0.0,22.559178743288168
8.571428571428571,0.0,22.466611786003064
8.775510204081632,0.0,22.382139027730823
8.979591836734695,0.0,22.306652543094163
9.183673469387756,0.0,22.24095060141288
9.387755102040817,0.0,22.185729293125792
9.591836734693878,0.0,22.141575211268094
9.795918367346939,0.0,22.108959265322916
10.0,0.0,22.08823169387657
0.0,0.16326530612244897,22.735725659504148
0.20408163265306123,0.16326530612244897,22.845558535877633
0.40816326530612246,0.16326530612244897,22.959429237971783
0.6122448979591837,0.16326530612244897,23.07613855311175
0.8163265306122449,0.16326530612244897,23.19445792035117
1.0204081632653061,0.16326530612244897,23.313142303379934
1.2244897959183674,0.16326530612244897,23.43094323213811
1.4285714285714286,0.16326530612244897,23.546621876882156
1.6326530612244898,0.16326530612244897,23.658962018231538
1.836734693877551,0.16326530612244897,23.7667827779589
2.0408163265306123,0.16326530612244897,23.868950977958562
2.2448979591836737,0.16326530612244897,23.96439299889585
2.4489795918367347,0.16326530612244897,24.052106015442284
2.6530612244897958,0.16326530612244897,24.131168491656627
2.857142857142857,0.16326530612244897,24.200749827876972
3.0612244897959187,0.16326530612244897,24.26011905932895
3.2653061224489797,0.16326530612244897,24.308652516405722
3.4693877551020407,0.16326530612244897,24.345840367112448
3.673469387755102,0.16326530612244897,24.371291973375556
3.8775510204081636,0.16326530612244897,24.384740004695885
4.081632653061225,0.16326530612244897,24.38604326489571
4.285714285714286,0.16326530612244897,24.375188200417213
4.4897959183673475,0.16326530612244897,24.352289071737133
4.6938775510204085,0.16326530612244897,24.317586782940438
4.8979591836734695,0.16326530612244897,24.271446378312007
